0301	[0.001422008422012815, 6.509911408055407e-05, 0.003407755127231707, 0.01834577982287325, 0.002890558212060968, 8.691721474168129e-05, 0.024086367842985682, 0.23179653402535644, 6.617645382714959e-05, 0.07565171798831623, 0.0007721595250103891, 0.00015060378302640264, 0.13849300255353486, 0.054205704110413026, 0.0008294523266984834, 0.2642771721966345, 0.0020381427186098745, 0.09939627101743731, 0.08201421520924358, 4.362335904818648e-06]
0300	[0.16015072789840326, 5.956394944077791e-07, 0.03251562330562369, 0.026995762090129015, 0.009914054709506539, 9.92371884124468e-05, 9.058940776644238e-05, 0.09969993037836458, 7.642829708035813e-06, 2.2413849163370926e-06, 0.027885049451964846, 1.130632545351025e-06, 0.067506483092318, 0.0005727524473781249, 0.00019424960147529886, 0.0032692305505504816, 0.02609804628256677, 0.195239091541663, 0.3169196418452083, 0.032837919722005234]
0020	[0.542816488063516, 0.04540773731634709, 0.012082087328378453, 0.011165927772295314, 4.763140726250492e-05, 0.0005472887385828814, 0.007786691378709952, 0.002994942100926335, 3.0467271610689823e-05, 3.5681083862445027e-06, 0.0013430501694251965, 0.20136869599384383, 1.0179664442817482e-07, 0.002950335690573284, 0.0001202423639357028, 0.1028761507897773, 7.028220885447731e-05, 0.004509221539026202, 0.06369951292437792, 0.00017957703752622295]
0021	[0.10607997194752007, 0.1361193838327967, 0.19395366877985432, 0.00013020818735853346, 0.046308532310361014, 0.010293812248500709, 0.15389768774450785, 0.12493852718670334, 3.289353890028675e-05, 0.0027868475344948736, 0.13887098265245557, 0.0011130328064931135, 0.0471398420350933, 0.011351050787645952, 0.0017256609512438003, 0.011463545703175607, 4.807916759793775e-12, 2.867460194214452e-15, 0.012157779963484511, 0.0016365717845995464]
0000	[0.10671420334996436, 0.0022422057193828586, 0.083691285268524, 1.3068980834338261e-05, 0.0039977227687637935, 0.00808708603245543, 0.05063687469253413, 0.0013618648340043946, 0.11478810962484173, 0.12564564254741514, 0.04519752705186858, 0.0002618949084193243, 0.054185417107586724, 0.22520535506444386, 0.006152793643242785, 0.0018097334576622737, 0.0015033415774448617, 0.01482935656058483, 0.15038251373206837, 0.0032940030779579576]
0001	[0.02256432340032816, 1.1048934592415296e-05, 0.03922830900786411, 5.250184187511984e-05, 0.006057663595464205, 0.016454443043083737, 0.06303139215135771, 0.3091869687193913, 0.0003953899692685385, 0.00031373399182756193, 0.0018972790156467194, 0.0027811957458839507, 0.015531855479041214, 1.2714096504757397e-07, 0.00022530790974670912, 0.00029131064845332226, 0.07770109333645057, 0.1168475984680601, 0.32742506300459173, 3.3945961078441497e-06]
0002	[0.11947937687215587, 0.04899079087411048, 0.008063657750238987, 0.027369286383535262, 0.014511534869887646, 0.00401626199059142, 0.05652579541114748, 0.0007355937186426998, 0.16443034861422104, 0.01982656246659177, 0.07057885283846502, 7.996002460624999e-06, 0.00042094020639824465, 0.06663955083575936, 0.1116812354750903, 0.0014598786352212738, 0.0006009458607774531, 0.00021576195992594952, 1.4160764604601848e-05, 0.2844314684701745]
0120	[7.355365878505307e-06, 0.44211001109292813, 0.09047477589710566, 0.013313283077155126, 3.0655613467753214e-07, 3.8764347096864764e-06, 0.003616813820929138, 0.374214129771668, 0.00366875708294244, 0.0018258840565879373, 0.06642629136431155, 0.00012571553186944542, 0.0002200107153637355, 2.547087374132946e-07, 0.0012173731640390743, 2.0557689041716205e-05, 0.00018852333413177402, 0.002006447445799851, 2.691241613456554e-06, 0.000556941649052647]
0220	[2.1270677465933344e-08, 0.00027905759036889964, 0.0012037148821490975, 0.02058334843440695, 0.1276854629518916, 0.009950518299514325, 0.24481018578589964, 0.14922277086449146, 0.007092291147260571, 2.5143799659546804e-07, 0.016631159487943994, 0.3834464353848133, 0.0026154244762487326, 6.285167991418352e-06, 1.1614969143474071e-05, 0.009689311770247878, 0.004167415164502876, 0.018289978799431426, 0.004314723221157694, 2.889386263058973e-08]
0101	[0.006074926228270464, 1.2030174443008878e-05, 3.2592301211640224e-06, 0.03856294342880809, 0.0010921662896327439, 0.1960495266889987, 0.01242231749890525, 0.0075831053703525435, 1.7849153887977037e-08, 0.007593931035855647, 6.720642333991147e-07, 0.33593012230227076, 0.0030688576561973503, 0.1212852257067579, 0.20306505558720248, 0.03869727211604895, 0.027670003408073053, 0.0002613403612998681, 0.0001437205679453124, 0.0004835064354295764]
0100	[0.0005130258686868122, 0.02094127599677745, 0.0004632472210169714, 0.0007610578580729698, 0.001002708993140637, 0.0065490469437827145, 2.755465769983902e-06, 0.3903121002117606, 0.06094219945911901, 0.1338519950234941, 0.0009673870111325733, 0.0028607207702605543, 0.0008606250065080573, 2.13368905030048e-05, 0.004666381616857554, 5.054008012137877e-05, 0.36888453954331846, 0.003972418226853367, 0.0018194446830593679, 0.0005571931297646369]
0103	[0.0012911922277289724, 6.936384502239692e-05, 0.1017907128055576, 0.00055786191489566, 0.016485034491470513, 0.0041669466409523835, 0.0993549691981123, 0.00853467924652397, 0.03598678873540865, 0.018262702001039764, 0.0047144428630458935, 2.5055958897361e-05, 0.3063944964604145, 3.522355505797158e-07, 0.04666553866317127, 0.009370636815959125, 0.20111523082196014, 0.02742045317713552, 2.069172604483399e-07, 0.117793334979893]
0102	[0.0141843136192571, 0.14477392206302123, 0.05220553244921495, 0.08176223171436352, 0.035189506798387886, 0.13643902086020027, 0.00046152061097353895, 0.038803240259509784, 2.4075602120415924e-06, 8.656409711821625e-06, 0.002356338022770809, 1.1571604149607071e-05, 0.008889576622728637, 0.06403075221214372, 0.0005717466708569562, 0.017045908256658863, 0.03688792813806816, 0.002743398190677286, 0.013677844864783737, 0.3499545830723102]
0210	[3.6571603100854586e-08, 0.0004934755647113981, 2.9833586216177364e-05, 0.015645947010977553, 0.3802029824241555, 2.3924484482373235e-09, 0.2983771258184176, 8.199482662675836e-06, 0.054677926435032005, 0.005372689266395755, 0.00011873963954900837, 0.021121770272308195, 0.039503514936604485, 1.1146956207113172e-05, 0.06104847545962737, 1.552579518309799e-06, 0.08506208319327825, 0.004997690507872254, 0.002615502307756077, 0.030711305594658803]
